DDCTransactionId56919FB14945102E7418AD88650E195F_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.146097ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdD2F5D01540409E6BD77480A1BCC95D38_2, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_565E0359430950FA252A118AF8521636___1978717988CE205C32B2214CC1D518693DF7C4D6, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.008300ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId5F1AA615479F5428BE2D1C8ADC615DA2_1, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__A862D430A5BD3851806098886F46A0DB4C02712D, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.015799ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId5F1AA615479F5428BE2D1C8ADC615DA2_2, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__5D8E67CBA0F04E790BD64833DFE9997DDB1D33F0, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.012200ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId5F1AA615479F5428BE2D1C8ADC615DA2_3, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__D3B9066E064FF8485C582FA787D958A7AE111964, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.012700ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId77495FAE4679AEEEC70286925A877D44_0, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C45F0F7D439FAD52041B1EBC5A8A1__FC5A29F424836F67547AB1BC14246603821353B4, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=1186 bytes, Retrieved=true, Duration=0.025999ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_1, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD223CF75__23E99E83774251E57C2B3F99B833103F99DBF08E, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=3312989 bytes, Retrieved=true, Duration=0.856400ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_2, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufDAB81C28__16747BAB7773CD8447CFE1E2C4A42C3675E8564A, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=43977 bytes, Retrieved=true, Duration=0.037797ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_3, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufCE894242__C0118808F184FFB83D79AD9AB11575B821F7BE15, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=94560 bytes, Retrieved=true, Duration=0.069000ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_4, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD9DB04D0__8C735E221A869B92BEE039699E78B506A39A8D22, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=45844 bytes, Retrieved=true, Duration=0.027999ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_5, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__A5F2BF274BCBD6757D2C7D5213D6917ACF545A9A, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=50964 bytes, Retrieved=true, Duration=0.028100ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_6, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__E6DF9CE0EE9717D8B71B071B783390509E9F2721, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=46674 bytes, Retrieved=true, Duration=0.026200ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_7, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__6CDBC5D52F47BF08934D4F01FCC716E20F6A094B, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=27401 bytes, Retrieved=true, Duration=0.024397ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_8, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__F9C741C33AE83ACDCE92A59BCAEB4C89BB03F1E0, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=18645 bytes, Retrieved=true, Duration=0.025000ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_9, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__12646B186A5F8067991F14F06B743B5A3FE20E69, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=38327 bytes, Retrieved=true, Duration=0.031002ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_10, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__6DFD6A9743F9754A1517BAA869C5D847C1C98B25, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=37776 bytes, Retrieved=true, Duration=0.030700ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId327BDA594D5E8A954B7832A8036FC0DA_2, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_5216118D4EACC7D4064ADCBA89F7720__4776B6E2E6502A15BA73B7522CDBB3F8E50002AD, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=22665 bytes, Retrieved=true, Duration=0.026498ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId327BDA594D5E8A954B7832A8036FC0DA_3, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_5216118D4EACC7D4064ADCBA89F7720__66F5A912C12ECCBFC7828C141D8C68C1A07C0A15, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.013601ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdE6E254D649BB091853E028B632D817EA_5, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__E382EECA4C24A5DC232BE9247DC197F6B8DC702B, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.029001ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdE6E254D649BB091853E028B632D817EA_6, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__67B45977DAEC48FA9C18EFBA3BE582AF431E813E, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.008699ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdE6E254D649BB091853E028B632D817EA_7, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__1380E9E5B67F360AFCB4C5A6C93158D79092F47B, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.008099ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdD2F5D01540409E6BD77480A1BCC95D38_3, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_222D3F804EB4AB5DA9BDE2BAE545EEF__18DD853840B0F872014C7A0CC5CED56A7A5D3CC6, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=22665 bytes, Retrieved=true, Duration=0.031900ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdD2F5D01540409E6BD77480A1BCC95D38_4, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_222D3F804EB4AB5DA9BDE2BAE545EEF__752C88E79A6EEA422A7F7F21AFBC340AAA71BCC3, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.010099ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId5F1AA615479F5428BE2D1C8ADC615DA2_4, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89A4A1B64CC9699371EF9AABCB127__761A5490E51E8BC304AADFB493900B1523AD09CF, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=0.027802ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId77495FAE4679AEEEC70286925A877D44_1, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C1DF83684CF68DAB197F4785361F5__E54ACD4270C98C672E017FC37F0607C2A873A36F, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=0.042900ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId77495FAE4679AEEEC70286925A877D44_2, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C1DF83684CF68DAB197F4785361F5__93D16C78FFABBF25A8FB7F44F21B69B0390FF3A3, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.008401ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_11, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CA__2D8B2483DC0CF9D0E3709FFF081377CAF394F574, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.023399ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_12, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_97A0BECC4C251FC1E__76A39A91F9F928692A60BFE83F4D5BEBD7CD567D, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.021800ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_13, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_97A0BECC4C251FC1EC8CB3B8C9097E6__412433F973340BC04B876D599045FC9FCDB5D22F, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=1722 bytes, Retrieved=true, Duration=0.023097ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_14, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_28__25E53BC5B4A2F3BD17C0DA95F99FAA5E7B2F3158, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=289433 bytes, Retrieved=true, Duration=0.076700ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_15, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_FC4B961048D22E2EF__040731B918ED5216CA40AAA55888B1F7920613A0, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=5893 bytes, Retrieved=true, Duration=0.022300ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_16, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FC4B961048D22E2EF4F1078C8C18684__BB6BCFBC71B608DB753E9345E246B9369403EF1E, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=109684 bytes, Retrieved=true, Duration=0.167001ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_17, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_38__87168EAEAC2CB19EC343FA73D9692813EAD3074D, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=2858 bytes, Retrieved=true, Duration=0.021800ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_18, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_F52EBC934853577C3__82325060189741FCF65AA647E6F91C1DCDC17A67, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.019703ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_19, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F52EBC934853577C3C5DC087E230336__4545BA028233B70D31CAC737DC5B3993A6C9FF5C, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=1177 bytes, Retrieved=true, Duration=0.020098ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_20, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_4A__C65126F8420E62B7B09041A168FBC29EE2652E09, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=36409 bytes, Retrieved=true, Duration=0.024997ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_21, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B40300C148ACE302C__0182E0F84FB20D0EF55A2C735EA37FB96063DB52, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=1309 bytes, Retrieved=true, Duration=0.025202ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_22, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B40300C148ACE302C10B02B68CF41F0__5FDEC8BC479BB1944D9EFBCF74615B58548CA377, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=12030 bytes, Retrieved=true, Duration=0.024699ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId327BDA594D5E8A954B7832A8036FC0DA_4, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B19E8D43472CA8B277E8CCA8993996A__878CA4B0813C95120A256C74CF1AC98FA54BEF64, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=160312 bytes, Retrieved=true, Duration=0.095800ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_23, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF713CDE7__E9A2C5C1CFC2A5AD4884F913AB04EDAB24BDC910, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=16964 bytes, Retrieved=true, Duration=0.055898ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_24, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__20D212F4F3AD985B0B6845A8863BA6E6A0E56756, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=294258 bytes, Retrieved=true, Duration=0.115301ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_25, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_3FD539AA458F856A3__F618B7E6C48CC98092FA9B0D247B06E9A1B38043, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.020802ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdE6E254D649BB091853E028B632D817EA_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__5AB65D05EF596D533648DE0108FEE2C7BA407CF7, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.029501ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdE6E254D649BB091853E028B632D817EA_9, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__01321D8B21E5D0A85EC48E21B3D8F7F19D06DE93, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.010699ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdE6E254D649BB091853E028B632D817EA_10, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__AD1BC94ECBBDFD5E670CBBCE622C4859BC9C723F, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.013199ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdE6E254D649BB091853E028B632D817EA_11, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__C4DE7BF8DB51CEE3D64DD74C78B110CB4BE17EF9, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.009600ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId56919FB14945102E7418AD88650E195F_26, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8BB574F5__C3FC2F8811CE9ED436A86468E6CC394CAB3C9517, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=150938 bytes, Retrieved=true, Duration=0.127599ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionIdD2F5D01540409E6BD77480A1BCC95D38_5, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_RGBA16F_B138149959E96AA845BD6F4F24B92__69C7B3FD61BE1801E932D86FDC33A033B3526738, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=16777840 bytes, Retrieved=true, Duration=6.656900ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId5F1AA615479F5428BE2D1C8ADC615DA2_5, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__4D92A2B66FAECA41CE73614053410F50678BE24C, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=3860 bytes, Retrieved=true, Duration=0.028297ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId5F1AA615479F5428BE2D1C8ADC615DA2_6, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__90EFA7DE31645D920A0D41E6D0BD39DDA2F4F975, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.008501ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId5F1AA615479F5428BE2D1C8ADC615DA2_7, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__C6A8F34D0900A3DD1534E03772A62CDF3492E40E, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.010002ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId77495FAE4679AEEEC70286925A877D44_3, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__E97FF2F2AD81D9F76D10FBE62D6E3756C8739EBA, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.029400ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId77495FAE4679AEEEC70286925A877D44_4, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__3A8B6C1001F620AEC0F45773321B605B37FC4EDE, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.008501ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId327BDA594D5E8A954B7832A8036FC0DA_5, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__7144404E8C592DBD7627E9018FE2266E690ED585, StartTime=2022.06.06-20.49.38, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.032000ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
DDCTransactionId327BDA594D5E8A954B7832A8036FC0DA_6, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__D3700974D50EA87D5E3249AED5EDB9E1535174B2, StartTime=2022.06.06-20.49.38, HierarchicalDDC, Duration=0.013400ms, RunGuid=RunID93D4041047B36F7A36DC228A2AECEB39
